timestamp,symbol,side,price,size,notional,fee,pnl,balance,position,event
2026-06-14T05:00:00.000Z,SOLUSDT,buy,68.181178,2.8209961767204756,192.3388,0.038468,0.0000,807.62,2.820996,fill
2026-06-14T05:00:00.000Z,SOLUSDT,buy,68.031767,2.8209961767204756,191.9174,0.038383,0.0000,615.67,5.641992,fill
2026-06-14T05:00:00.000Z,SOLUSDT,sell,68.33,2.8209961767204756,192.7587,0.038552,0.3427,808.39,2.820996,fill
2026-06-14T05:00:00.000Z,SOLUSDT,sell,68.18,2.8209961767204756,192.3355,0.038467,0.3412,1000.68,0.000000,fill
2026-06-14T06:00:00.000Z,SOLUSDT,buy,68.181178,2.8209961767204756,192.3388,0.038468,0.0000,808.31,2.820996,fill
2026-06-14T06:00:00.000Z,SOLUSDT,sell,68.33,2.8209961767204756,192.7587,0.038552,0.3427,1001.03,0.000000,fill
2026-06-14T07:00:00.000Z,SOLUSDT,buy,68.181178,2.8209961767204756,192.3388,0.038468,0.0000,808.65,2.820996,fill
2026-06-14T07:00:00.000Z,SOLUSDT,buy,68.031767,2.8209961767204756,191.9174,0.038383,0.0000,616.69,5.641992,fill
2026-06-14T07:00:00.000Z,SOLUSDT,buy,68.03,2.8209961767204756,191.9124,0.038382,0.0000,424.74,8.462989,fill
2026-06-14T07:00:00.000Z,SOLUSDT,sell,68.18,2.8209961767204756,192.3355,0.038467,0.3412,617.04,5.641992,fill
2026-06-14T07:00:00.000Z,SOLUSDT,sell,68.18,2.8209961767204756,192.3355,0.038467,0.3462,809.34,2.820996,fill
2026-06-14T09:00:00.000Z,SOLUSDT,buy,68.031767,2.8209961767204756,191.9174,0.038383,0.0000,617.38,5.641992,fill
2026-06-14T09:00:00.000Z,SOLUSDT,buy,68.03,2.8209961767204756,191.9124,0.038382,0.0000,425.43,8.462989,fill
2026-06-14T09:00:00.000Z,SOLUSDT,buy,67.882356,2.8209961767204756,191.4959,0.038299,0.0000,233.89,11.283985,fill
2026-06-14T09:00:00.000Z,SOLUSDT,buy,67.88,2.8209961767204756,191.4892,0.038298,0.0000,42.37,14.104981,fill
2026-06-14T09:00:00.000Z,SOLUSDT,sell,68.33,2.8209961767204756,192.7587,0.038552,0.3427,235.09,11.283985,fill
2026-06-14T09:00:00.000Z,SOLUSDT,sell,68.18,2.8209961767204756,192.3355,0.038467,0.3412,427.38,8.462989,fill
2026-06-14T09:00:00.000Z,SOLUSDT,sell,68.18,2.8209961767204756,192.3355,0.038467,0.3462,619.68,5.641992,fill
2026-06-14T09:00:00.000Z,SOLUSDT,sell,68.03,2.8209961767204756,191.9124,0.038382,0.3397,811.55,2.820996,fill
2026-06-14T09:00:00.000Z,SOLUSDT,sell,68.03,2.8209961767204756,191.9124,0.038382,0.3464,1003.43,0.000000,fill
2026-06-14T10:00:00.000Z,SOLUSDT,buy,68.181178,2.8209961767204756,192.3388,0.038468,0.0000,811.05,2.820996,fill
2026-06-14T10:00:00.000Z,SOLUSDT,sell,68.33,2.8209961767204756,192.7587,0.038552,0.3427,1003.77,0.000000,fill
2026-06-14T11:00:00.000Z,SOLUSDT,buy,68.181178,2.8209961767204756,192.3388,0.038468,0.0000,811.39,2.820996,fill
2026-06-14T11:00:00.000Z,SOLUSDT,buy,68.031767,2.8209961767204756,191.9174,0.038383,0.0000,619.44,5.641992,fill
2026-06-14T11:00:00.000Z,SOLUSDT,buy,68.03,2.8209961767204756,191.9124,0.038382,0.0000,427.49,8.462989,fill
2026-06-14T11:00:00.000Z,SOLUSDT,sell,68.18,2.8209961767204756,192.3355,0.038467,0.3412,619.78,5.641992,fill
2026-06-14T11:00:00.000Z,SOLUSDT,sell,68.18,2.8209961767204756,192.3355,0.038467,0.3462,812.08,2.820996,fill
2026-06-14T12:00:00.000Z,SOLUSDT,buy,68.031767,2.8209961767204756,191.9174,0.038383,0.0000,620.12,5.641992,fill
2026-06-14T12:00:00.000Z,SOLUSDT,buy,68.03,2.8209961767204756,191.9124,0.038382,0.0000,428.17,8.462989,fill
2026-06-14T12:00:00.000Z,SOLUSDT,buy,67.882356,2.8209961767204756,191.4959,0.038299,0.0000,236.64,11.283985,fill
2026-06-14T12:00:00.000Z,SOLUSDT,buy,67.88,2.8209961767204756,191.4892,0.038298,0.0000,45.11,14.104981,fill
2026-06-14T12:00:00.000Z,SOLUSDT,sell,68.03,2.8209961767204756,191.9124,0.038382,0.3397,236.98,11.283985,fill
2026-06-14T12:00:00.000Z,SOLUSDT,sell,68.03,2.8209961767204756,191.9124,0.038382,0.3464,428.86,8.462989,fill
2026-06-14T13:00:00.000Z,SOLUSDT,buy,67.882356,2.8209961767204756,191.4959,0.038299,0.0000,237.32,11.283985,fill
2026-06-14T13:00:00.000Z,SOLUSDT,buy,67.88,2.8209961767204756,191.4892,0.038298,0.0000,45.79,14.104981,fill
2026-06-14T20:00:00.000Z,SOLUSDT,sell,68.03,2.8209961767204756,191.9124,0.038382,0.3397,237.60,11.283985,fill
2026-06-14T20:00:00.000Z,SOLUSDT,sell,68.03,2.8209961767204756,191.9124,0.038382,0.3464,429.48,8.462989,fill
2026-06-14T21:00:00.000Z,SOLUSDT,buy,67.882356,2.8209961767204756,191.4959,0.038299,0.0000,237.94,11.283985,fill
2026-06-14T21:00:00.000Z,SOLUSDT,buy,67.88,2.8209961767204756,191.4892,0.038298,0.0000,46.41,14.104981,fill
2026-06-14T21:00:00.000Z,SOLUSDT,sell,68.33,2.8209961767204756,192.7587,0.038552,0.3427,239.13,11.283985,fill
2026-06-14T21:00:00.000Z,SOLUSDT,sell,68.18,2.8209961767204756,192.3355,0.038467,0.3412,431.43,8.462989,fill
2026-06-14T21:00:00.000Z,SOLUSDT,sell,68.18,2.8209961767204756,192.3355,0.038467,0.3462,623.73,5.641992,fill
2026-06-14T21:00:00.000Z,SOLUSDT,sell,68.03,2.8209961767204756,191.9124,0.038382,0.3397,815.60,2.820996,fill
2026-06-14T21:00:00.000Z,SOLUSDT,sell,68.03,2.8209961767204756,191.9124,0.038382,0.3464,1007.47,0.000000,fill
2026-06-14T22:00:00.000Z,SOLUSDT,buy,70.100765,2.7437481277953952,192.3388,0.038468,0.0000,815.10,2.743748,fill
2026-06-14T22:00:00.000Z,SOLUSDT,buy,69.947148,2.7437481277953952,191.9174,0.038383,0.0000,623.14,5.487496,fill
2026-06-14T22:00:00.000Z,SOLUSDT,buy,69.79353,2.7437481277953952,191.4959,0.038299,0.0000,431.61,8.231244,fill
2026-06-14T22:00:00.000Z,SOLUSDT,sell,70.25,2.7437481277953952,192.7483,0.038550,0.3324,624.32,5.487496,fill
2026-06-14T22:00:00.000Z,SOLUSDT,sell,70.1,2.7437481277953952,192.3367,0.038467,0.3425,816.61,2.743748,fill
2026-06-14T22:00:00.000Z,SOLUSDT,sell,69.95,2.7437481277953952,191.9252,0.038385,0.3525,1008.50,0.000000,fill
2026-06-16T14:00:00.000Z,SOLUSDT,buy,73.015988,2.634201731507284,192.3388,0.038468,0.0000,816.12,2.634202,fill
2026-06-16T14:00:00.000Z,SOLUSDT,buy,72.855983,2.634201731507284,191.9174,0.038383,0.0000,624.17,5.268403,fill
2026-06-16T14:00:00.000Z,SOLUSDT,buy,72.695977,2.634201731507284,191.4959,0.038299,0.0000,432.63,7.902605,fill
2026-06-16T14:00:00.000Z,SOLUSDT,buy,72.535971,2.634201731507284,191.0744,0.038215,0.0000,241.52,10.536807,fill
2026-06-16T14:00:00.000Z,SOLUSDT,buy,72.375965,2.634201731507284,190.6529,0.038131,0.0000,50.83,13.171009,fill
2026-06-16T14:00:00.000Z,SOLUSDT,sell,73.18,2.634201731507284,192.7709,0.038554,0.3549,243.56,10.536807,fill
2026-06-16T14:00:00.000Z,SOLUSDT,sell,73.02,2.634201731507284,192.3494,0.038470,0.3551,435.87,7.902605,fill
2026-06-16T14:00:00.000Z,SOLUSDT,sell,72.86,2.634201731507284,191.9279,0.038386,0.3553,627.76,5.268403,fill
2026-06-16T14:00:00.000Z,SOLUSDT,sell,72.7,2.634201731507284,191.5065,0.038301,0.3555,819.23,2.634202,fill
2026-06-16T14:00:00.000Z,SOLUSDT,sell,72.54,2.634201731507284,191.0850,0.038217,0.3557,1010.28,0.000000,fill
2026-06-16T15:00:00.000Z,SOLUSDT,buy,73.015988,2.634201731507284,192.3388,0.038468,0.0000,817.90,2.634202,fill
2026-06-16T15:00:00.000Z,SOLUSDT,buy,72.86,2.634201731507284,191.9279,0.038386,0.0000,625.93,5.268403,fill
2026-06-16T15:00:00.000Z,SOLUSDT,buy,72.855983,2.634201731507284,191.9174,0.038383,0.0000,433.98,7.902605,fill
2026-06-16T15:00:00.000Z,SOLUSDT,sell,73.18,2.634201731507284,192.7709,0.038554,0.3549,626.71,5.268403,fill
2026-06-16T15:00:00.000Z,SOLUSDT,sell,73.02,2.634201731507284,192.3494,0.038470,0.3445,819.02,2.634202,fill
2026-06-16T15:00:00.000Z,SOLUSDT,sell,73.02,2.634201731507284,192.3494,0.038470,0.3551,1011.33,0.000000,fill
2026-06-16T16:00:00.000Z,SOLUSDT,buy,73.015988,2.634201731507284,192.3388,0.038468,0.0000,818.96,2.634202,fill
2026-06-16T16:00:00.000Z,SOLUSDT,sell,73.18,2.634201731507284,192.7709,0.038554,0.3549,1011.69,0.000000,fill
2026-06-16T17:00:00.000Z,SOLUSDT,buy,73.015988,2.634201731507284,192.3388,0.038468,0.0000,819.31,2.634202,fill
2026-06-16T17:00:00.000Z,SOLUSDT,sell,73.18,2.634201731507284,192.7709,0.038554,0.3549,1012.04,0.000000,fill
2026-06-17T07:00:00.000Z,SOLUSDT,buy,73.015988,2.634201731507284,192.3388,0.038468,0.0000,819.67,2.634202,fill
2026-06-17T07:00:00.000Z,SOLUSDT,sell,73.18,2.634201731507284,192.7709,0.038554,0.3549,1012.40,0.000000,fill
2026-06-17T08:00:00.000Z,SOLUSDT,buy,73.015988,2.634201731507284,192.3388,0.038468,0.0000,820.02,2.634202,fill
2026-06-17T08:00:00.000Z,SOLUSDT,buy,72.86,2.634201731507284,191.9279,0.038386,0.0000,628.05,5.268403,fill
2026-06-17T08:00:00.000Z,SOLUSDT,buy,72.855983,2.634201731507284,191.9174,0.038383,0.0000,436.10,7.902605,fill
2026-06-17T08:00:00.000Z,SOLUSDT,buy,72.7,2.634201731507284,191.5065,0.038301,0.0000,244.55,10.536807,fill
2026-06-17T08:00:00.000Z,SOLUSDT,buy,72.695977,2.634201731507284,191.4959,0.038299,0.0000,53.02,13.171009,fill
2026-06-17T08:00:00.000Z,SOLUSDT,sell,73.18,2.634201731507284,192.7709,0.038554,0.3549,245.75,10.536807,fill
2026-06-17T08:00:00.000Z,SOLUSDT,sell,73.02,2.634201731507284,192.3494,0.038470,0.3445,438.06,7.902605,fill
2026-06-17T08:00:00.000Z,SOLUSDT,sell,73.02,2.634201731507284,192.3494,0.038470,0.3551,630.37,5.268403,fill
2026-06-17T08:00:00.000Z,SOLUSDT,sell,72.86,2.634201731507284,191.9279,0.038386,0.3447,822.26,2.634202,fill
2026-06-17T08:00:00.000Z,SOLUSDT,sell,72.86,2.634201731507284,191.9279,0.038386,0.3553,1014.15,0.000000,fill
2026-06-17T09:00:00.000Z,SOLUSDT,buy,73.015988,2.634201731507284,192.3388,0.038468,0.0000,821.78,2.634202,fill
2026-06-17T09:00:00.000Z,SOLUSDT,buy,72.86,2.634201731507284,191.9279,0.038386,0.0000,629.81,5.268403,fill
2026-06-17T09:00:00.000Z,SOLUSDT,buy,72.855983,2.634201731507284,191.9174,0.038383,0.0000,437.85,7.902605,fill
2026-06-17T09:00:00.000Z,SOLUSDT,buy,72.7,2.634201731507284,191.5065,0.038301,0.0000,246.31,10.536807,fill
2026-06-17T09:00:00.000Z,SOLUSDT,buy,72.695977,2.634201731507284,191.4959,0.038299,0.0000,54.77,13.171009,fill
2026-06-17T15:00:00.000Z,SOLUSDT,sell,73.18,2.634201731507284,192.7709,0.038554,0.3549,247.45,10.536807,fill
2026-06-17T15:00:00.000Z,SOLUSDT,sell,73.02,2.634201731507284,192.3494,0.038470,0.3445,439.77,7.902605,fill
2026-06-17T15:00:00.000Z,SOLUSDT,sell,73.02,2.634201731507284,192.3494,0.038470,0.3551,632.08,5.268403,fill
2026-06-17T15:00:00.000Z,SOLUSDT,sell,72.86,2.634201731507284,191.9279,0.038386,0.3447,823.97,2.634202,fill
2026-06-17T15:00:00.000Z,SOLUSDT,sell,72.86,2.634201731507284,191.9279,0.038386,0.3553,1015.86,0.000000,fill
2026-06-17T18:00:00.000Z,SOLUSDT,buy,73.015988,2.634201731507284,192.3388,0.038468,0.0000,823.48,2.634202,fill
2026-06-17T18:00:00.000Z,SOLUSDT,buy,72.86,2.634201731507284,191.9279,0.038386,0.0000,631.51,5.268403,fill
2026-06-17T18:00:00.000Z,SOLUSDT,buy,72.855983,2.634201731507284,191.9174,0.038383,0.0000,439.56,7.902605,fill
2026-06-17T18:00:00.000Z,SOLUSDT,buy,72.7,2.634201731507284,191.5065,0.038301,0.0000,248.01,10.536807,fill
2026-06-17T18:00:00.000Z,SOLUSDT,buy,72.695977,2.634201731507284,191.4959,0.038299,0.0000,56.48,13.171009,fill
2026-06-17T18:00:00.000Z,SOLUSDT,sell,73.18,2.634201731507284,192.7709,0.038554,0.3549,249.21,10.536807,fill
2026-06-17T18:00:00.000Z,SOLUSDT,sell,73.02,2.634201731507284,192.3494,0.038470,0.3445,441.52,7.902605,fill
2026-06-17T18:00:00.000Z,SOLUSDT,sell,73.02,2.634201731507284,192.3494,0.038470,0.3551,633.83,5.268403,fill
2026-06-17T18:00:00.000Z,SOLUSDT,sell,72.86,2.634201731507284,191.9279,0.038386,0.3447,825.72,2.634202,fill
2026-06-17T18:00:00.000Z,SOLUSDT,sell,72.86,2.634201731507284,191.9279,0.038386,0.3553,1017.61,0.000000,fill
2026-06-17T19:00:00.000Z,SOLUSDT,buy,73.015988,2.634201731507284,192.3388,0.038468,0.0000,825.23,2.634202,fill
2026-06-17T19:00:00.000Z,SOLUSDT,buy,72.86,2.634201731507284,191.9279,0.038386,0.0000,633.27,5.268403,fill
2026-06-17T19:00:00.000Z,SOLUSDT,buy,72.855983,2.634201731507284,191.9174,0.038383,0.0000,441.31,7.902605,fill
2026-06-17T19:00:00.000Z,SOLUSDT,buy,72.7,2.634201731507284,191.5065,0.038301,0.0000,249.77,10.536807,fill
2026-06-17T19:00:00.000Z,SOLUSDT,buy,72.695977,2.634201731507284,191.4959,0.038299,0.0000,58.23,13.171009,fill
2026-06-17T19:00:00.000Z,SOLUSDT,sell,73.18,2.634201731507284,192.7709,0.038554,0.3549,250.96,10.536807,fill
2026-06-17T19:00:00.000Z,SOLUSDT,sell,73.02,2.634201731507284,192.3494,0.038470,0.3445,443.28,7.902605,fill
2026-06-17T19:00:00.000Z,SOLUSDT,sell,73.02,2.634201731507284,192.3494,0.038470,0.3551,635.59,5.268403,fill
2026-06-17T19:00:00.000Z,SOLUSDT,sell,72.86,2.634201731507284,191.9279,0.038386,0.3447,827.48,2.634202,fill
2026-06-17T19:00:00.000Z,SOLUSDT,sell,72.86,2.634201731507284,191.9279,0.038386,0.3553,1019.37,0.000000,fill
2026-06-17T20:00:00.000Z,SOLUSDT,buy,73.015988,2.634201731507284,192.3388,0.038468,0.0000,826.99,2.634202,fill
2026-06-17T20:00:00.000Z,SOLUSDT,buy,72.86,2.634201731507284,191.9279,0.038386,0.0000,635.02,5.268403,fill
2026-06-17T20:00:00.000Z,SOLUSDT,buy,72.855983,2.634201731507284,191.9174,0.038383,0.0000,443.07,7.902605,fill
2026-06-17T20:00:00.000Z,SOLUSDT,buy,72.7,2.634201731507284,191.5065,0.038301,0.0000,251.52,10.536807,fill
2026-06-17T20:00:00.000Z,SOLUSDT,buy,72.695977,2.634201731507284,191.4959,0.038299,0.0000,59.99,13.171009,fill